Name,URL,Rating,RatingVotes,Developer,ReleaseDate,LastUpdated,Technology,Platforms,Classification,WikiPages,Iframe,Description,Features,Controls,FAQ,GameplayVideo,HoverVideo,ThumbnailURL
"Hungry Ocean:  Eat, Feed and Grow Fish",https://www.crazygames.com/game/hungry-ocean-eat-feed-and-grow-fish,8.8,"6,564",N/A,June 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Casual » .io » Grow,Fandom,https://games.crazygames.com/en_US/hungry-ocean-eat-feed-and-grow-fish/index.html?v=1.317,"Hungry Ocean: Eat, Feed, and Grow Fish is an underwater IO casual game where you explore the ocean, encountering sea creatures of all sizes like sharks and jellyfish. The question is, which predator is a predator, and which is the prey? Your goal is to grow bigger and become a top predator but you can only do this by eating all the fish possible that are safe for you to eat. Save fish, collect bonuses, and improve your abilities as you evolve from a small fish to the ocean's king.",N/A,"Bottle of purple ""big"" liquid: Makes you bigger. This helps you eat bigger fish, faster in your growth lifecycle.
Stopwatch: Slows down everyone around so you can avoid a school of dangerous fish.
Bluefish: It makes you invulnerable, and you can eat anything in sight!
Coins x 2: Double coins for completing the level.
September 2021 (iOS)
July 2022 (Android)
June 2024 (WebGL)
Web browser (desktop and mobile)
Android
iOS
WASD = move
Space = magnet","Q: Is Eat, Feed and Grow Fish still available online?
A: Eat, Feed, and Grow Fish is free to play online at CrazyGames.

Q: Can you play Eat, Feed and Grow Fish on ipad?
A: Eat, Feed, and Grow Fish is available to play on desktop, mobile, and tablet.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/hungry-ocean-eat-feed-and-grow-fish/1/hungry-ocean-eat-feed-and-grow-fish-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/hungry-ocean-eat-feed-and-grow-fish_16x9/20240624032830/hungry-ocean-eat-feed-and-grow-fish_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Mom's Diary 2,https://www.crazygames.com/game/mom-s-diary---2,8.3,"5,534",a1games,June 2024,June 2024,HTML5,"Browser (desktop, mobile, tablet), App Store(Android)",Games » Casual » Food » Cooking,N/A,https://games.crazygames.com/en_US/mom-s-diary---2/index.html?v=1.317,"Mom's Diary 2 is a cooking adventure where you travel the globe, mastering kitchens in iconic cities like London, Vienna, and Tokyo. With over 1000 unique levels and 800+ delectable dishes, upgrade your kitchen, boost your skills, and become a culinary superstar. Spin for rewards, earn extra cash, and use power-ups for ultimate success!",N/A,"January 2024 (Android)
June 2024 (WebGL)
Web browser (desktop and mobile)
Android",N/A,N/A,https://videos.crazygames.com/mom-s-diary---2/1/mom-s-diary---2-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/mom-s-diary---2_16x9/20240620053641/mom-s-diary---2_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Reply Run,https://www.crazygames.com/game/reply-run,8.6,"6,370",Mintah Games Inc.,June 2024,N/A,HTML5 (Unity WebGL),N/A,Games » Casual » Arcade » Running,N/A,https://games.crazygames.com/en_US/reply-run/index.html?v=1.317,Reply Run is a fun and engaging game where you swipe left and right to collect the right words and reply to text messages. Test your skills in composing the perfect responses while you navigate through the game. Can you master the art of texting on the run?,N/A,N/A,N/A,N/A,https://videos.crazygames.com/reply-run/1/reply-run-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/reply-run_16x9/20240619050605/reply-run_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Ocean Blast,https://www.crazygames.com/game/ocean-blast,8.6,316,FGL Webgames,July 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Puzzle » Connect,N/A,https://games.crazygames.com/en_US/ocean-blast/index.html?v=1.317,"Ocean Blast is a casual puzzle game where you create amazing chain reactions by connecting identical ocean creatures. Enjoy a splashtastic experience on a unique hexagonal board that offers both challenge and fun. Swipe the fish to trigger chain reactions and conquer all levels. Face off against bubblesome bosses in various levels. Discover how to eliminate coral, wake sleeping turtles, and free fish from nets. If you get stuck, use boosters like tridents, fishhooks, magic potions, and cross rockets to catch the needed fish before running out of moves. Get ready for a fantastic ocean blast experience!",N/A,"Cute graphics and adorable characters in our games
Hundreds of Match-3 puzzles to solve
Super addictive & challenging match 3 game
Bonuses, boosters & power-ups add to the matching strategy
Fun Match-3 fishing games
Match and merge the fish to create a huge chain and unlock fun powerups
Rescue the fish to win jewels to buy more powerups
July 2015 (Android)
August 2022 (iOS)
July 2024 (WebGL)
Web browser (desktop and mobile)
Android
iOS",N/A,N/A,https://videos.crazygames.com/ocean-blast/1/ocean-blast-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/ocean-blast_16x9/20240708062752/ocean-blast_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Plane Crash Ragdoll Simulator,https://www.crazygames.com/game/plane-crash-ragdoll-simulator,8.7,"3,132",Tearforge Studios,June 2024,June 2024,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS)",Games » Casual » Airplane,N/A,https://games.crazygames.com/en_US/plane-crash-ragdoll-simulator/index.html?v=1.317,"Plane Crash Ragdoll Simulator is a 3D airplane game where you step into the shoes of a fearless pilot. Your mission is to survive a relentless barrage of rockets targeting your aircraft. Despite its apparent simplicity, the game delivers an adrenaline rush as you fire rockets at enemies and navigate through treacherous skies. Take control of various planes and helicopters, unlocking and customizing unique skins. Your goal is to navigate the dangerous skies to the finish point, but be careful if you hit the ground, your plane will explode!",N/A,"Many Game Modes: Avoid Rockets, Destroy Enemies and Low Fuel Landing
Variety of Aircraft: from planes to helicopters
Customizable Skins: unlock various skins for characters and aircraft
Realistic Physics & Ragdoll Pilot!
Challenging Levels and Scenarios
Web browser (desktop and mobile)
iOS",N/A,N/A,https://videos.crazygames.com/plane-crash-ragdoll-simulator/1/plane-crash-ragdoll-simulator-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/plane-crash-ragdoll-simulator_16x9/20240610141132/plane-crash-ragdoll-simulator_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Butterfly Ear Cuff Jewelry,https://www.crazygames.com/game/butterfly-ear-cuff-jewelry,8.6,"4,102",N/A,June 2024,N/A,HTML5,N/A,Games » Beauty » Fashion,N/A,https://games.crazygames.com/en_US/butterfly-ear-cuff-jewelry/index.html?v=1.317,"Butterfly Ear Cuff Jewelry is a captivating game for jewelry enthusiasts that takes you into a virtual designer's studio. Create stunning butterfly earcuffs with customizable shapes, metal colors, and gemstones. Add unique touches like painted wings, face makeup, and nail designs. Choose hairstyles to complete the look and let your imagination soar in designing personalized accessories.",N/A,N/A,N/A,N/A,https://videos.crazygames.com/butterfly-ear-cuff-jewelry/1/butterfly-ear-cuff-jewelry-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/butterfly-ear-cuff-jewelry_16x9/20240619095448/butterfly-ear-cuff-jewelry_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
World of Stickman Classic RTS,https://www.crazygames.com/game/world-of-stickman-classic-rts,8.9,"4,956",Sergey Mezhakov,June 2024,June 2024,HTML5 (Unity WebGL),"Browser (desktop-only), Steam",Games » Action » Arcade » Stickman,N/A,https://games.crazygames.com/en_US/world-of-stickman-classic-rts/index.html?v=1.317,"World of Stickman Classic RTS is an engaging real-time strategy game where you lead Stickman heroes in epic ancient battles. Choose from Romans, Egyptians, or Vikings and command diverse troops. Develop your settlement, gather resources, and upgrade your army. Experience rich campaigns, unique civilizations, and colorful cartoon-style 3D graphics in this strategic adventure.",N/A,"Web browser
Steam",N/A,N/A,https://videos.crazygames.com/world-of-stickman-classic-rts/1/world-of-stickman-classic-rts-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/world-of-stickman-classic-rts_16x9/20240626061058/world-of-stickman-classic-rts_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Car Games: Car Racing Game,https://www.crazygames.com/game/car-games-car-racing-game,8.6,"10,163",N/A,July 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(Android)",Games » Driving » Car,N/A,https://games.crazygames.com/en_US/car-games-car-racing-game/index.html?v=1.317,"Car Games: Car Racing Game is a thrilling car racing game set in a vibrant urban landscape. Speed through the city streets, mastering various racing modes to showcase your skills. Compete in intense, night-time races, and enjoy the excitement of turbo driving games with stunning 3D graphics. Perfect for fans of fast-paced car challenges.",N/A,"February 2019 (Android)
June 2024 (WebGL)
Web browser (desktop and mobile)
Android
WASD / arrow keys = move
Space = nitro",N/A,N/A,https://videos.crazygames.com/car-games-car-racing-game/2/car-games-car-racing-game-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/car-games-car-racing-game_16x9/20240628180656/car-games-car-racing-game_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Demolition Derby 3,https://www.crazygames.com/game/demolition-derby-3,8.8,"136,942",BeerMoneyGames,July 2024,October 2024,HTML5 (Unity WebGL),"Browser (desktop-only), App Store(iOS, Android)",Games » Driving » Car,N/A,https://games.crazygames.com/en_US/demolition-derby-3/index.html?v=1.317,"Demolition Derby 3 is a thrilling car game offering open-world driving and multiplayer modes. Choose from 100 vehicles, upgrade performance, and customize your ride. Enjoy 20+ tracks and demolition arenas, daily rewards, and first-person driving!",N/A,"December 2018 (Android)
February 2019 (iOS)
July 2024 (WebGL)
Web browser
Android
iOS
WASD or arrow keys = drive
Shift = boost
C = change camera
Q/E = rotate camera
V = look back",N/A,N/A,https://videos.crazygames.com/demolition-derby-3/1/demolition-derby-3-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/demolition-derby-3_16x9/20240702032215/demolition-derby-3_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Hero Castle War: Tower Attack,https://www.crazygames.com/game/hero-castle-war-tower-attack,8.9,"11,573",N/A,June 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Action » Battle,N/A,https://games.crazygames.com/en_US/hero-castle-war-tower-attack/index.html?v=1.317,"Hero Castle War: Tower Attack is a 2D action game where you play as Hiro, a ninja trained by master Daiki and his daughter Hana in a secret ninja village. When the vampire king Dakura discovers the village, he kidnaps Hana and leaves his army of corrupted ninjas, giants, dragons, and witches to guard her. Despite the formidable foes, Hiro is determined to rescue Hana. Why did Dakura take Hana? No one knows. Help Hiro reach the highest tower and rescue his beloved now!",N/A,"Secret ninja skill that can absorb enemy powers
Transform into a higher form of a ninja when having enough powers
All kinds of evil villains: Vampire, Skeleton, Werewolf, Spider, Dragons,...
June 2021 (Android and iOS)
June 2024 (WebGL)
Web browser (desktop and mobile)
Android
iOS",N/A,N/A,https://videos.crazygames.com/hero-castle-war-tower-attack/1/hero-castle-war-tower-attack-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/hero-castle-war-tower-attack_16x9/20240710062647/hero-castle-war-tower-attack_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Travel with Me: ASMR Edition,https://www.crazygames.com/game/travel-with-me-asmr-edition,8.8,"12,412",N/A,July 2024,N/A,HTML5,N/A,Games » Beauty » Dress Up,N/A,https://games.crazygames.com/en_US/travel-with-me-asmr-edition/index.html?v=1.317,"Travel with Me: ASMR Edition is a dress-up game where you join stylish vlogger Lisa on a global adventure. From Thailand's serene temples to Dubai's desert escapades and the Maldives' tropical paradise, dress her in fabulous outfits that match each stunning destination. Challenge your fashion skills, immerse yourself in calming ASMR sounds, and create unforgettable looks. Let your imagination soar in this unique dress-up game designed for fashion lovers!",N/A,N/A,N/A,N/A,https://videos.crazygames.com/travel-with-me-asmr-edition/1/travel-with-me-asmr-edition-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/travel-with-me-asmr-edition_16x9/20240705090007/travel-with-me-asmr-edition_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Gangsta Island: Crime City,https://www.crazygames.com/game/gangsta-island-crime-city,8.9,"6,778",StoreRider,July 2024,October 2024,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Casual » Management,N/A,https://games.crazygames.com/en_US/gangsta-island-crime-city/index.html?v=1.317,"Gangsta Island: Crime City is a game where you start as a street dweller and climb your way to world domination. Use street-smart skills, engage in petty thefts, confront rival crews, and venture into high-stakes heists in Las Vegas. Experience captivating mini-games and activities as you strive to become the ultimate underworld boss.",N/A,"November 2021 (iOS)
December 2021 (Android)
July 2024 (WebGL)
Web browser
Android
iOS
WASD or arrow keys = move
Left Mouse button = interact",N/A,N/A,https://videos.crazygames.com/gangsta-island-crime-city/2/gangsta-island-crime-city-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/gangsta-island-crime-city_16x9/20241009065029/gangsta-island-crime-city_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
Golf Orbit,https://www.crazygames.com/game/golf-orbit,9.0,"302,116",N/A,June 2024,N/A,HTML5 (Unity WebGL),"Browser (desktop, mobile, tablet), App Store(iOS, Android)",Games » Sports » Golf,N/A,https://games.crazygames.com/en_US/golf-orbit/index.html?v=1.317,"Golf Orbit is an exciting golf simulator game within our sports category where you aim to launch golf balls to incredible heights, even reaching Mars. Have fun in one-shot golf battles, complete challenging levels, and master the art of the perfect shot. Compete to become the golf king in this entertaining and unique golfing adventure.",N/A,"Golfer: This is where the game gets fun. You can play as a pro-male golfer or go for something more random, such as a clown and a bowling pin to replace the standard club, a lion in beach shorts who swings with its tail, a samurai with a sword as a club, Santa and his candy cane, a ballerina and a flower club. There are about 24 characters to choose from.
Ball: Change the color of your ball to yellow, pink, blue, orange, and more.
World: Practice your swing from space and other vibrant graphic locations.
July 2018 (iOS)
September 2018 (Android)
June 2024 (WebGL)
Web browser (desktop and mobile)
Android
iOS","Q: Is Golf Orbit free?
A: You can play Golf Orbit, released in June 2024 by QuietGames for free online at CrazyGames.

Q: Is Golf Orbit offline?
A: Golf Orbit can be played online via desktop, mobile, or tablet or downloaded on the App Store for iOS and Google Play for Android.

Q: Are there any free golf games?
A: You can play free golf games online at CrazyGames.",https://www.youtube-nocookie.com/embed/hqdefault.webp,https://videos.crazygames.com/golf-orbit/1/golf-orbit-landscape-611x343_30fps.mp4,https://imgs.crazygames.com/golf-orbit_16x9/20240620070701/golf-orbit_16x9-cover?auto=format%2Ccompress&q=90&cs=strip&w=273&fit=crop
